user_id,movie_id,rev_rating,rev_comment
62,51,3,A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank
430,52,4,A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin
395,52,9,A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat
114,52,8,A Amazing Character Study of a Mad Cow And a Squirrel who must Discover a Hunter in A U-Boat
148,52,1,A Boring Drama of a Astronaut And a Boat who must Face a Boat in California
354,52,3,A Stunning Story of a Dog And a Feminist who must Face a Forensic Psychologist in Berlin
263,52,4,A Thrilling Story of a Cat And a Waitress who must Fight a Explorer in The Outback
107,52,1,A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert
391,53,0,A Fateful Saga of a Sumo Wrestler And a Hunter who must Redeem a A Shark in New Orleans
226,53,5,A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin
104,53,5,A Thoughtful Documentary of a Mad Scientist And a A Shark who must Outrace a Feminist in Australia
216,53,4,A Touching Saga of a Teacher And a Monkey who must Overcome a Secret Agent in A MySQL Convention
87,53,5,A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback
133,53,4,A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan
286,53,0,A Thoughtful Yarn of a Monkey And a Teacher who must Find a Dog in Australia
189,54,7,A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon
534,54,1,A Touching Display of a Frisbee And a Frisbee who must Kill a Girl in The Gulf of Mexico
1,54,3,A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies
241,54,2,A Insightful Panorama of a Cat And a Boat who must Defeat a Boat in The Gulf of Mexico
496,54,10,A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft
319,54,10,A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico
436,55,8,A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat
200,55,7,A Intrepid Panorama of a Womanizer And a Girl who must Escape a Girl in A Manhattan Penthouse
16,55,9,A Fateful Tale of a Database Administrator And a Girl who must Battle a Squirrel in New Orleans
142,55,0,A Intrepid Documentary of a Frisbee And a Dog who must Outrace a Lumberjack in Nigeria
107,55,1,A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft
558,56,8,A Awe-Inspiring Character Study of a Boat And a Boy who must Kill a Pastry Chef in The Sahara Desert
435,56,7,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia
301,56,10,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert
192,56,1,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico
312,56,3,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft
82,56,4,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans
530,56,9,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California
510,56,8,A Action-Packed Epistle of a Robot And a Car who must Chase a Boat in Ancient Japan
383,57,2,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria
144,57,7,A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat
176,57,8,A Unbelieveable Panorama of a Technical Writer And a Man who must Pursue a Frisbee in A U-Boat
38,57,3,A Thrilling Documentary of a Forensic Psychologist And a Butler who must Defeat a Explorer in A Jet Boat
410,57,8,A Fateful Tale of a Squirrel And a Forensic Psychologist who must Redeem a Man in Nigeria
326,57,8,A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans
419,58,6,A Insightful Character Study of a Feminist And a Pioneer who must Pursue a Pastry Chef in Nigeria
372,58,5,A Fast-Paced Documentary of a Pastry Chef And a Crocodile who must Chase a Squirrel in The Gulf of Mexico
399,58,6,A Intrepid Saga of a Man And a Lumberjack who must Vanquish a Husband in The Outback
407,58,5,A Emotional Reflection of a Dentist And a Mad Cow who must Face a Squirrel in A Baloon
559,58,3,A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin
361,58,8,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft
597,58,6,A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank
545,59,6,A Unbelieveable Yarn of a Mad Scientist And a Cat who must Chase a Lumberjack in Australia
69,59,7,A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House
494,59,4,A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention
178,60,8,A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia
40,60,9,A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank
433,60,0,A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery
35,60,0,A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory
79,60,7,A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin
375,61,8,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery
370,61,1,A Thoughtful Display of a Mad Scientist And a Secret Agent who must Chase a Boat in Berlin
538,61,4,A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin
424,61,6,A Unbelieveable Character Study of a Womanizer And a Madman who must Reach a Man in The Outback
540,61,6,A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico
146,62,10,A Intrepid Tale of a Pioneer And a Moose who must Conquer a Frisbee in A MySQL Convention
456,62,3,A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station
46,62,8,A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India
72,62,3,A Thoughtful Epistle of a Dog And a Feminist who must Chase a Composer in Berlin
559,62,2,A Fateful Display of a Feminist And a Monkey who must Vanquish a Monkey in The Canadian Rockies
203,63,0,A Fateful Tale of a Man And a Feminist who must Conquer a Crocodile in A Manhattan Penthouse
318,63,1,A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat
519,63,10,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan
425,63,10,A Astounding Drama of a Frisbee And a Astronaut who must Fight a Dog in Ancient Japan
585,63,4,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies
56,63,2,A Amazing Saga of a Woman And a Womanizer who must Discover a Cat in The First Manned Space Station
505,63,5,A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon
485,64,0,A Stunning Saga of a Lumberjack And a Squirrel who must Chase a Car in The Outback
554,64,9,A Taut Documentary of a Database Administrator And a Waitress who must Reach a Mad Scientist in A Baloon Factory
47,64,8,A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans
234,64,8,A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback
525,64,3,A Insightful Character Study of a Mad Cow And a Forensic Psychologist who must Conquer a A Shark in A Manhattan Penthouse
364,64,8,A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory
313,65,5,A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory
18,65,9,A Epic Panorama of a Mad Scientist And a Monkey who must Redeem a Secret Agent in Berlin
207,65,1,A Taut Display of a Cat And a Girl who must Overcome a Database Administrator in New Orleans
48,65,9,A Lacklusture Epistle of a Girl And a A Shark who must Meet a Mad Scientist in Ancient China
45,65,3,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin
592,66,8,A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft
326,66,2,A Boring Yarn of a Mad Cow And a Sumo Wrestler who must Meet a Robot in Australia
101,66,5,A Emotional Panorama of a Secret Agent And a Waitress who must Escape a Composer in Soviet Georgia
131,66,5,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin
232,66,6,A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies
11,66,3,A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station
409,66,10,A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station
226,67,2,A Thoughtful Display of a Dentist And a Squirrel who must Confront a Lumberjack in A Shark Tank
55,67,7,A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft
241,67,10,A Epic Drama of a Cat And a Explorer who must Redeem a Moose in Australia
167,67,5,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse
236,67,5,A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft
129,67,1,A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico
134,67,4,A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert
538,67,4,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan
161,67,5,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat
530,67,5,A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat
7,68,4,A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia
132,68,3,A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat
280,68,8,A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback
596,68,2,A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia
471,69,4,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin
31,69,9,A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia
529,69,5,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention
531,69,9,A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan
164,70,1,A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin
395,70,8,A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert
194,71,7,A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert
486,71,7,A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California
574,71,6,A Intrepid Reflection of a Mad Scientist And a Pioneer who must Overcome a Hunter in The First Manned Space Station
117,72,9,A Amazing Saga of a Man And a Dentist who must Reach a Technical Writer in Ancient India
382,72,6,A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park
390,72,4,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia
373,72,4,A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico
276,72,1,A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies
515,72,2,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans
103,73,3,A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat
436,73,5,A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park
485,73,0,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery
50,73,8,A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia
115,73,7,A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia
442,74,2,A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert
576,74,1,A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat
572,74,1,A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station
516,74,5,A Awe-Inspiring Tale of a Girl And a Madman who must Outgun a Student in A Shark Tank
139,74,5,A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies
170,74,6,A Insightful Reflection of a Waitress And a Madman who must Pursue a Boy in Ancient Japan
394,75,1,A Beautiful Character Study of a Robot And a Astronaut who must Overcome a Boat in A Monastery
257,75,7,A Fast-Paced Epistle of a Boy And a Explorer who must Escape a Dog in A U-Boat
195,76,7,A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia
332,76,7,A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory
128,76,2,A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention
25,76,2,A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse
424,77,1,A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention
168,77,7,A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank
165,77,2,A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia
5,77,3,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station
50,78,8,A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank
117,78,9,A Stunning Display of a Mad Scientist And a Technical Writer who must Succumb a Monkey in A Shark Tank
